Source,Target,Type,Weight,Latitude,Longitude,Parish,Population
Barrett Town,West Green,Undirected,1,18.5097282,-77.8016484,Saint James,
Barrett Town,Catherine Hall,Undirected,1,18.5097282,-77.8016484,Saint James,
Barrett Town,Rose Heights,Undirected,1,18.5097282,-77.8016484,Saint James,
Barrett Town,Down Town Montego Bay,Undirected,1,18.5097282,-77.8016484,Saint James,
Barrett Town,Brandon Hill,Undirected,1,18.5097282,-77.8016484,Saint James,
Paradise,Ramble,Undirected,1,18.4760043,-77.9220316,Saint James,
Paradise,Jericho,Undirected,1,18.4760043,-77.9220316,Saint James,
Paradise,Rock Spring,Undirected,1,18.4760043,-77.9220316,Saint James,
Paradise,Great Valley,Undirected,1,18.4760043,-77.9220316,Saint James,
Paradise,Success,Undirected,1,18.4760043,-77.9220316,Saint James,
Lilliput,West Green,Undirected,1,18.5123897,-77.7766767,Saint James,
Lilliput,Catherine Hall,Undirected,1,18.5123897,-77.7766767,Saint James,
Lilliput,Rose Heights,Undirected,1,18.5123897,-77.7766767,Saint James,
Lilliput,Down Town Montego Bay,Undirected,1,18.5123897,-77.7766767,Saint James,
Lilliput,Brandon Hill,Undirected,1,18.5123897,-77.7766767,Saint James,
Green Pond,Ramble,Undirected,1,18.4715802,-77.8728147,Saint James,
Green Pond,Great Valley,Undirected,1,18.4715802,-77.8728147,Saint James,
Green Pond,Success,Undirected,1,18.4715802,-77.8728147,Saint James,
Green Pond,Mount Peto,Undirected,1,18.4715802,-77.8728147,Saint James,
Green Pond,Chester Castle,Undirected,1,18.4715802,-77.8728147,Saint James,
Glendevon,Ramble,Undirected,1,18.480285,-77.9003183,Saint James,
Glendevon,Jericho,Undirected,1,18.480285,-77.9003183,Saint James,
Glendevon,Great Valley,Undirected,1,18.480285,-77.9003183,Saint James,
Glendevon,Success,Undirected,1,18.480285,-77.9003183,Saint James,
Glendevon,Mount Peto,Undirected,1,18.480285,-77.9003183,Saint James,
Welcome Hall,Ramble,Undirected,1,18.3738111,-77.843416,Saint James,
Welcome Hall,Great Valley,Undirected,1,18.3738111,-77.843416,Saint James,
Welcome Hall,Success,Undirected,1,18.3738111,-77.843416,Saint James,
Welcome Hall,Mount Peto,Undirected,1,18.3738111,-77.843416,Saint James,
Welcome Hall,Chester Castle,Undirected,1,18.3738111,-77.843416,Saint James,
Farm Heights,Ramble,Undirected,1,18.4736196,-77.8874603,Saint James,
Farm Heights,Great Valley,Undirected,1,18.4736196,-77.8874603,Saint James,
Farm Heights,Success,Undirected,1,18.4736196,-77.8874603,Saint James,
Farm Heights,Mount Peto,Undirected,1,18.4736196,-77.8874603,Saint James,
Farm Heights,Chester Castle,Undirected,1,18.4736196,-77.8874603,Saint James,
Maldon,Ramble,Undirected,1,18.4618333,-77.9188312,Saint James,
Maldon,Jericho,Undirected,1,18.4618333,-77.9188312,Saint James,
Maldon,Rock Spring,Undirected,1,18.4618333,-77.9188312,Saint James,
Maldon,Great Valley,Undirected,1,18.4618333,-77.9188312,Saint James,
Maldon,Success,Undirected,1,18.4618333,-77.9188312,Saint James,
Retirement,Ramble,Undirected,1,18.4394717,-77.8896034,Saint James,
Retirement,Great Valley,Undirected,1,18.4394717,-77.8896034,Saint James,
Retirement,Success,Undirected,1,18.4394717,-77.8896034,Saint James,
Retirement,Mount Peto,Undirected,1,18.4394717,-77.8896034,Saint James,
Retirement,Chester Castle,Undirected,1,18.4394717,-77.8896034,Saint James,
Porto Bello,Ramble,Undirected,1,18.4623962,-77.8810609,Saint James,
Porto Bello,Great Valley,Undirected,1,18.4623962,-77.8810609,Saint James,
Porto Bello,Success,Undirected,1,18.4623962,-77.8810609,Saint James,
Porto Bello,Mount Peto,Undirected,1,18.4623962,-77.8810609,Saint James,
Porto Bello,Chester Castle,Undirected,1,18.4623962,-77.8810609,Saint James,
Tangle River,Ramble,Undirected,1,18.3460785,-77.8203785,Saint James,
Tangle River,Success,Undirected,1,18.3460785,-77.8203785,Saint James,
Tangle River,Mount Peto,Undirected,1,18.3460785,-77.8203785,Saint James,
Tangle River,Chester Castle,Undirected,1,18.3460785,-77.8203785,Saint James,
Tangle River,Thornton,Undirected,1,18.3460785,-77.8203785,Saint James,
Flower Hill,Ramble,Undirected,1,18.4948209,-77.8487295,Saint James,
Flower Hill,Mount Peto,Undirected,1,18.4948209,-77.8487295,Saint James,
Flower Hill,Chester Castle,Undirected,1,18.4948209,-77.8487295,Saint James,
Flower Hill,West Green,Undirected,1,18.4948209,-77.8487295,Saint James,
Flower Hill,Catherine Hall,Undirected,1,18.4948209,-77.8487295,Saint James,
Salt Spring,Ramble,Undirected,1,18.4792351,-77.8988197,Saint James,
Salt Spring,Jericho,Undirected,1,18.4792351,-77.8988197,Saint James,
Salt Spring,Great Valley,Undirected,1,18.4792351,-77.8988197,Saint James,
Salt Spring,Success,Undirected,1,18.4792351,-77.8988197,Saint James,
Salt Spring,Mount Peto,Undirected,1,18.4792351,-77.8988197,Saint James,
Rosemount,Ramble,Undirected,1,18.4743752,-77.8988419,Saint James,
Rosemount,Jericho,Undirected,1,18.4743752,-77.8988419,Saint James,
Rosemount,Great Valley,Undirected,1,18.4743752,-77.8988419,Saint James,
Rosemount,Success,Undirected,1,18.4743752,-77.8988419,Saint James,
Rosemount,Mount Peto,Undirected,1,18.4743752,-77.8988419,Saint James,
Niagara,Ramble,Undirected,1,18.2795826,-77.8332263,Saint James,
Niagara,Success,Undirected,1,18.2795826,-77.8332263,Saint James,
Niagara,Mount Peto,Undirected,1,18.2795826,-77.8332263,Saint James,
Niagara,Chester Castle,Undirected,1,18.2795826,-77.8332263,Saint James,
Niagara,Thornton,Undirected,1,18.2795826,-77.8332263,Saint James,
Coral Gardens,Ramble,Undirected,1,18.5101818,-77.8638067,Saint James,
Coral Gardens,Mount Peto,Undirected,1,18.5101818,-77.8638067,Saint James,
Coral Gardens,Chester Castle,Undirected,1,18.5101818,-77.8638067,Saint James,
Coral Gardens,West Green,Undirected,1,18.5101818,-77.8638067,Saint James,
Coral Gardens,Catherine Hall,Undirected,1,18.5101818,-77.8638067,Saint James,
Tucker,Ramble,Undirected,1,18.4507129,-77.886892,Saint James,
Tucker,Great Valley,Undirected,1,18.4507129,-77.886892,Saint James,
Tucker,Success,Undirected,1,18.4507129,-77.886892,Saint James,
Tucker,Mount Peto,Undirected,1,18.4507129,-77.886892,Saint James,
Tucker,Chester Castle,Undirected,1,18.4507129,-77.886892,Saint James,
Ironshore,Ramble,Undirected,1,18.5073962,-77.8967369,Saint James,
Ironshore,Great Valley,Undirected,1,18.5073962,-77.8967369,Saint James,
Ironshore,Success,Undirected,1,18.5073962,-77.8967369,Saint James,
Ironshore,Mount Peto,Undirected,1,18.5073962,-77.8967369,Saint James,
Ironshore,Chester Castle,Undirected,1,18.5073962,-77.8967369,Saint James,
Adelphi,Ramble,Undirected,1,18.448151,-77.79126,Saint James,
Adelphi,Chester Castle,Undirected,1,18.448151,-77.79126,Saint James,
Adelphi,West Green,Undirected,1,18.448151,-77.79126,Saint James,
Adelphi,Catherine Hall,Undirected,1,18.448151,-77.79126,Saint James,
Adelphi,Rose Heights,Undirected,1,18.448151,-77.79126,Saint James,
Montpelier,Ramble,Undirected,1,18.3628964,-77.9238872,Saint James,
Montpelier,Jericho,Undirected,1,18.3628964,-77.9238872,Saint James,
Montpelier,Rock Spring,Undirected,1,18.3628964,-77.9238872,Saint James,
Montpelier,Askenish,Undirected,1,18.3628964,-77.9238872,Saint James,
Montpelier,Great Valley,Undirected,1,18.3628964,-77.9238872,Saint James,
Summer Hill,Ramble,Undirected,1,18.5172806,-77.838917,Saint James,
Summer Hill,West Green,Undirected,1,18.5172806,-77.838917,Saint James,
Summer Hill,Catherine Hall,Undirected,1,18.5172806,-77.838917,Saint James,
Summer Hill,Rose Heights,Undirected,1,18.5172806,-77.838917,Saint James,
Summer Hill,Down Town Montego Bay,Undirected,1,18.5172806,-77.838917,Saint James,
Mount Carey,Ramble,Undirected,1,18.386785,-77.9324565,Saint James,
Mount Carey,Jericho,Undirected,1,18.386785,-77.9324565,Saint James,
Mount Carey,Rock Spring,Undirected,1,18.386785,-77.9324565,Saint James,
Mount Carey,Askenish,Undirected,1,18.386785,-77.9324565,Saint James,
Mount Carey,Great Valley,Undirected,1,18.386785,-77.9324565,Saint James,
Reading,Ramble,Undirected,1,18.4400403,-77.9438811,Saint James,
Reading,Jericho,Undirected,1,18.4400403,-77.9438811,Saint James,
Reading,Rock Spring,Undirected,1,18.4400403,-77.9438811,Saint James,
Reading,Lucea West,Undirected,1,18.4400403,-77.9438811,Saint James,
Reading,Askenish,Undirected,1,18.4400403,-77.9438811,Saint James,
Irwin,Ramble,Undirected,1,18.4620512,-77.9179301,Saint James,
Irwin,Jericho,Undirected,1,18.4620512,-77.9179301,Saint James,
Irwin,Rock Spring,Undirected,1,18.4620512,-77.9179301,Saint James,
Irwin,Great Valley,Undirected,1,18.4620512,-77.9179301,Saint James,
Irwin,Success,Undirected,1,18.4620512,-77.9179301,Saint James,
Spot Valley,West Green,Undirected,1,18.496956,-77.7938111,Saint James,
Spot Valley,Catherine Hall,Undirected,1,18.496956,-77.7938111,Saint James,
Spot Valley,Rose Heights,Undirected,1,18.496956,-77.7938111,Saint James,
Spot Valley,Down Town Montego Bay,Undirected,1,18.496956,-77.7938111,Saint James,
Spot Valley,Brandon Hill,Undirected,1,18.496956,-77.7938111,Saint James,
Catherine Mount,Ramble,Undirected,1,18.4643269,-77.9017468,Saint James,
Catherine Mount,Jericho,Undirected,1,18.4643269,-77.9017468,Saint James,
Catherine Mount,Great Valley,Undirected,1,18.4643269,-77.9017468,Saint James,
Catherine Mount,Success,Undirected,1,18.4643269,-77.9017468,Saint James,
Catherine Mount,Mount Peto,Undirected,1,18.4643269,-77.9017468,Saint James,
Friendship,Ramble,Undirected,1,18.474764,-77.917934,Saint James,
Friendship,Jericho,Undirected,1,18.474764,-77.917934,Saint James,
Friendship,Rock Spring,Undirected,1,18.474764,-77.917934,Saint James,
Friendship,Great Valley,Undirected,1,18.474764,-77.917934,Saint James,
Friendship,Success,Undirected,1,18.474764,-77.917934,Saint James,
Montego Hill,Ramble,Undirected,1,18.4897618,-77.8888891,Saint James,
Montego Hill,Great Valley,Undirected,1,18.4897618,-77.8888891,Saint James,
Montego Hill,Success,Undirected,1,18.4897618,-77.8888891,Saint James,
Montego Hill,Mount Peto,Undirected,1,18.4897618,-77.8888891,Saint James,
Montego Hill,Chester Castle,Undirected,1,18.4897618,-77.8888891,Saint James,
Flamstead,Ramble,Undirected,1,18.3252469,-77.8221407,Saint James,
Flamstead,Success,Undirected,1,18.3252469,-77.8221407,Saint James,
Flamstead,Mount Peto,Undirected,1,18.3252469,-77.8221407,Saint James,
Flamstead,Chester Castle,Undirected,1,18.3252469,-77.8221407,Saint James,
Flamstead,Thornton,Undirected,1,18.3252469,-77.8221407,Saint James,
Tower Hill/Moy Hall,Ramble,Undirected,1,18.412888,-77.861743,Saint James,
Tower Hill/Moy Hall,Great Valley,Undirected,1,18.412888,-77.861743,Saint James,
Tower Hill/Moy Hall,Success,Undirected,1,18.412888,-77.861743,Saint James,
Tower Hill/Moy Hall,Mount Peto,Undirected,1,18.412888,-77.861743,Saint James,
Tower Hill/Moy Hall,Chester Castle,Undirected,1,18.412888,-77.861743,Saint James,
Castleton,Denham Town,Undirected,1,18.2015068,-76.8252443,Saint Mary,
Castleton,Central Down Town,Undirected,1,18.2015068,-76.8252443,Saint Mary,
Castleton,D'Aguilar Town/ Rennock Lodge,Undirected,1,18.2015068,-76.8252443,Saint Mary,
Castleton,Kingston Gardens,Undirected,1,18.2015068,-76.8252443,Saint Mary,
Castleton,Rae Town,Undirected,1,18.2015068,-76.8252443,Saint Mary,
Galina,Parry Town,Undirected,1,18.4047296,-76.893714,Saint Mary,
Galina,Exchange,Undirected,1,18.4047296,-76.893714,Saint Mary,
Galina,Cole Gate,Undirected,1,18.4047296,-76.893714,Saint Mary,
Galina,Troja,Undirected,1,18.4047296,-76.893714,Saint Mary,
Galina,Castleton,Undirected,1,18.4047296,-76.893714,Saint Mary,
Enfield,Denham Town,Undirected,1,18.2326288,-76.741464,Saint Mary,
Enfield,Central Down Town,Undirected,1,18.2326288,-76.741464,Saint Mary,
Enfield,Kingston Gardens,Undirected,1,18.2326288,-76.741464,Saint Mary,
Enfield,Rae Town,Undirected,1,18.2326288,-76.741464,Saint Mary,
Enfield,Mona Heights,Undirected,1,18.2326288,-76.741464,Saint Mary,
Guys Hill,Lawrence Tavern,Undirected,1,18.2499757,-76.9902276,Saint Mary,
Guys Hill,Cavaliers,Undirected,1,18.2499757,-76.9902276,Saint Mary,
Guys Hill,Parry Town,Undirected,1,18.2499757,-76.9902276,Saint Mary,
Guys Hill,Exchange,Undirected,1,18.2499757,-76.9902276,Saint Mary,
Guys Hill,Cole Gate,Undirected,1,18.2499757,-76.9902276,Saint Mary,
Martin,Lawrence Tavern,Undirected,1,18.2838807,-76.8706548,Saint Mary,
Martin,Cavaliers,Undirected,1,18.2838807,-76.8706548,Saint Mary,
Martin,Golden Spring,Undirected,1,18.2838807,-76.8706548,Saint Mary,
Martin,Cole Gate,Undirected,1,18.2838807,-76.8706548,Saint Mary,
Martin,Bogwalk,Undirected,1,18.2838807,-76.8706548,Saint Mary,
Epson,Snow Hill,Undirected,1,18.2491146,-76.7266503,Saint Mary,
Epson,Norbrook,Undirected,1,18.2491146,-76.7266503,Saint Mary,
Epson,Lawrence Tavern,Undirected,1,18.2491146,-76.7266503,Saint Mary,
Epson,Whitehall,Undirected,1,18.2491146,-76.7266503,Saint Mary,
Baileys Vale,Parry Town,Undirected,1,18.3515252,-76.9060389,Saint Mary,
Baileys Vale,Exchange,Undirected,1,18.3515252,-76.9060389,Saint Mary,
Baileys Vale,Cole Gate,Undirected,1,18.3515252,-76.9060389,Saint Mary,
Baileys Vale,Troja,Undirected,1,18.3515252,-76.9060389,Saint Mary,
Baileys Vale,Glengoffe,Undirected,1,18.3515252,-76.9060389,Saint Mary,
Clonmel,Denham Town,Undirected,1,18.2423023,-76.8500838,Saint Mary,
Clonmel,Kingston Gardens,Undirected,1,18.2423023,-76.8500838,Saint Mary,
Clonmel,Seaward Pen,Undirected,1,18.2423023,-76.8500838,Saint Mary,
Clonmel,Red Hills (Rural),Undirected,1,18.2423023,-76.8500838,Saint Mary,
Clonmel,Norbrook,Undirected,1,18.2423023,-76.8500838,Saint Mary,
Font Hill,Bull Bay/ Seven Mile,Undirected,1,17.9374168,-76.5054652,Saint Thomas,
Font Hill,Harbour View,Undirected,1,17.9374168,-76.5054652,Saint Thomas,
Font Hill,Church Corner,Undirected,1,17.9374168,-76.5054652,Saint Thomas,
Font Hill,Port Morant,Undirected,1,17.9374168,-76.5054652,Saint Thomas,
Font Hill,White Horses,Undirected,1,17.9374168,-76.5054652,Saint Thomas,
Duckenfield,Windsor Forest,Undirected,1,17.9215181,-76.2609463,Saint Thomas,
Duckenfield,Church Corner,Undirected,1,17.9215181,-76.2609463,Saint Thomas,
Duckenfield,Port Morant,Undirected,1,17.9215181,-76.2609463,Saint Thomas,
Duckenfield,White Horses,Undirected,1,17.9215181,-76.2609463,Saint Thomas,
Duckenfield,Retreat,Undirected,1,17.9215181,-76.2609463,Saint Thomas,
Church Corner,Font Hill,Undirected,1,17.886246,-76.4172594,Saint Thomas,
Church Corner,Duckenfield,Undirected,1,17.886246,-76.4172594,Saint Thomas,
Church Corner,Port Morant,Undirected,1,17.886246,-76.4172594,Saint Thomas,
Port Morant,Windsor Forest,Undirected,1,17.8961425,-76.331889,Saint Thomas,
Port Morant,Font Hill,Undirected,1,17.8961425,-76.331889,Saint Thomas,
White Horses,Bull Bay/ Seven Mile,Undirected,1,17.881546,-76.4534165,Saint Thomas,
White Horses,Font Hill,Undirected,1,17.881546,-76.4534165,Saint Thomas,
White Horses,Duckenfield,Undirected,1,17.881546,-76.4534165,Saint Thomas,
Retreat,Font Hill,Undirected,1,17.8750969,-76.3734985,Saint Thomas,
Retreat,Duckenfield,Undirected,1,17.8750969,-76.3734985,Saint Thomas,
Retreat,Church Corner,Undirected,1,17.8750969,-76.3734985,Saint Thomas,
Retreat,Port Morant,Undirected,1,17.8750969,-76.3734985,Saint Thomas,
Wilmington,Ramble,Undirected,1,18.408328,-77.856936,Saint Thomas,
Wilmington,Great Valley,Undirected,1,18.408328,-77.856936,Saint Thomas,
Wilmington,Success,Undirected,1,18.408328,-77.856936,Saint Thomas,
Wilmington,Mount Peto,Undirected,1,18.408328,-77.856936,Saint Thomas,
Wilmington,Chester Castle,Undirected,1,18.408328,-77.856936,Saint Thomas,
Barking Lodge,Font Hill,Undirected,1,17.8928056,-76.2844079,Saint Thomas,
Barking Lodge,Duckenfield,Undirected,1,17.8928056,-76.2844079,Saint Thomas,
Barking Lodge,Church Corner,Undirected,1,17.8928056,-76.2844079,Saint Thomas,
Barking Lodge,Port Morant,Undirected,1,17.8928056,-76.2844079,Saint Thomas,
Barking Lodge,White Horses,Undirected,1,17.8928056,-76.2844079,Saint Thomas,
Amity Hall,Windsor Forest,Undirected,1,17.9558605,-76.2497224,Saint Thomas,
Amity Hall,Duckenfield,Undirected,1,17.9558605,-76.2497224,Saint Thomas,
Amity Hall,Church Corner,Undirected,1,17.9558605,-76.2497224,Saint Thomas,
Amity Hall,Port Morant,Undirected,1,17.9558605,-76.2497224,Saint Thomas,
Amity Hall,White Horses,Undirected,1,17.9558605,-76.2497224,Saint Thomas,
Salt Marsh,West Green,Undirected,1,18.4944908,-77.7037131,Trelawny,
Salt Marsh,Catherine Hall,Undirected,1,18.4944908,-77.7037131,Trelawny,
Salt Marsh,Rose Heights,Undirected,1,18.4944908,-77.7037131,Trelawny,
Salt Marsh,Down Town Montego Bay,Undirected,1,18.4944908,-77.7037131,Trelawny,
Salt Marsh,Brandon Hill,Undirected,1,18.4944908,-77.7037131,Trelawny,
Bounty Hall,West Green,Undirected,1,18.4518582,-77.7085247,Trelawny,
Bounty Hall,Catherine Hall,Undirected,1,18.4518582,-77.7085247,Trelawny,
Bounty Hall,Rose Heights,Undirected,1,18.4518582,-77.7085247,Trelawny,
Bounty Hall,Down Town Montego Bay,Undirected,1,18.4518582,-77.7085247,Trelawny,
Bounty Hall,Brandon Hill,Undirected,1,18.4518582,-77.7085247,Trelawny,
Clarks Town,Discovery Bay,Undirected,1,18.4153066,-77.5418791,Trelawny,
Clarks Town,Browns Town,Undirected,1,18.4153066,-77.5418791,Trelawny,
Clarks Town,Philadelphia,Undirected,1,18.4153066,-77.5418791,Trelawny,
Clarks Town,York Castle,Undirected,1,18.4153066,-77.5418791,Trelawny,
Clarks Town,Dumfries,Undirected,1,18.4153066,-77.5418791,Trelawny,
Deeside,Discovery Bay,Undirected,1,18.370508,-77.609482,Trelawny,
Deeside,Aberdeen,Undirected,1,18.370508,-77.609482,Trelawny,
Deeside,Dumfries,Undirected,1,18.370508,-77.609482,Trelawny,
Deeside,Somerton,Undirected,1,18.370508,-77.609482,Trelawny,
Deeside,Lilliput,Undirected,1,18.370508,-77.609482,Trelawny,
Bunkers Hill,Denham Town,Undirected,1,18.1925,-76.9225,Trelawny,
Bunkers Hill,Central Down Town,Undirected,1,18.1925,-76.9225,Trelawny,
Bunkers Hill,D'Aguilar Town/ Rennock Lodge,Undirected,1,18.1925,-76.9225,Trelawny,
Bunkers Hill,Kingston Gardens,Undirected,1,18.1925,-76.9225,Trelawny,
Bunkers Hill,Rae Town,Undirected,1,18.1925,-76.9225,Trelawny,
Alps,Part of Spaldings,Undirected,1,18.3357781,-77.514272,Trelawny,
Alps,Discovery Bay,Undirected,1,18.3357781,-77.514272,Trelawny,
Alps,Browns Town,Undirected,1,18.3357781,-77.514272,Trelawny,
Alps,Philadelphia,Undirected,1,18.3357781,-77.514272,Trelawny,
Alps,York Castle,Undirected,1,18.3357781,-77.514272,Trelawny,
Duanvale,Discovery Bay,Undirected,1,18.4056917,-77.5948946,Trelawny,
Duanvale,Browns Town,Undirected,1,18.4056917,-77.5948946,Trelawny,
Duanvale,York Castle,Undirected,1,18.4056917,-77.5948946,Trelawny,
Duanvale,Dumfries,Undirected,1,18.4056917,-77.5948946,Trelawny,
Duanvale,Somerton,Undirected,1,18.4056917,-77.5948946,Trelawny,
Kinloss,Discovery Bay,Undirected,1,18.4034226,-77.560509,Trelawny,
Kinloss,Browns Town,Undirected,1,18.4034226,-77.560509,Trelawny,
Kinloss,York Castle,Undirected,1,18.4034226,-77.560509,Trelawny,
Kinloss,Dumfries,Undirected,1,18.4034226,-77.560509,Trelawny,
Kinloss,Somerton,Undirected,1,18.4034226,-77.560509,Trelawny,
Martha Brae,Rose Heights,Undirected,1,18.4704799,-77.6600552,Trelawny,
Martha Brae,Down Town Montego Bay,Undirected,1,18.4704799,-77.6600552,Trelawny,
Martha Brae,Dumfries,Undirected,1,18.4704799,-77.6600552,Trelawny,
Martha Brae,John's Hall,Undirected,1,18.4704799,-77.6600552,Trelawny,
Martha Brae,Somerton,Undirected,1,18.4704799,-77.6600552,Trelawny,
Sherwood Content,Aberdeen,Undirected,1,18.3907938,-77.627018,Trelawny,
Sherwood Content,Dumfries,Undirected,1,18.3907938,-77.627018,Trelawny,
Sherwood Content,John's Hall,Undirected,1,18.3907938,-77.627018,Trelawny,
Sherwood Content,Somerton,Undirected,1,18.3907938,-77.627018,Trelawny,
Sherwood Content,Barrett Town,Undirected,1,18.3907938,-77.627018,Trelawny,
Samuels Prospect,Discovery Bay,Undirected,1,18.371811,-77.608795,Trelawny,
Samuels Prospect,Aberdeen,Undirected,1,18.371811,-77.608795,Trelawny,
Samuels Prospect,Dumfries,Undirected,1,18.371811,-77.608795,Trelawny,
Samuels Prospect,Somerton,Undirected,1,18.371811,-77.608795,Trelawny,
Samuels Prospect,Lilliput,Undirected,1,18.371811,-77.608795,Trelawny,
Daniel Town,Discovery Bay,Undirected,1,18.4567641,-77.6178125,Trelawny,
Daniel Town,Dumfries,Undirected,1,18.4567641,-77.6178125,Trelawny,
Daniel Town,Somerton,Undirected,1,18.4567641,-77.6178125,Trelawny,
Daniel Town,Barrett Town,Undirected,1,18.4567641,-77.6178125,Trelawny,
Daniel Town,Lilliput,Undirected,1,18.4567641,-77.6178125,Trelawny,
Jackson Town,Discovery Bay,Undirected,1,18.4126718,-77.4802353,Trelawny,
Jackson Town,Browns Town,Undirected,1,18.4126718,-77.4802353,Trelawny,
Jackson Town,Philadelphia,Undirected,1,18.4126718,-77.4802353,Trelawny,
Jackson Town,York Castle,Undirected,1,18.4126718,-77.4802353,Trelawny,
Jackson Town,Bounty Hall,Undirected,1,18.4126718,-77.4802353,Trelawny,
Spicy Hill,Discovery Bay,Undirected,1,18.4585086,-77.5449371,Trelawny,
Spicy Hill,Browns Town,Undirected,1,18.4585086,-77.5449371,Trelawny,
Spicy Hill,Philadelphia,Undirected,1,18.4585086,-77.5449371,Trelawny,
Spicy Hill,York Castle,Undirected,1,18.4585086,-77.5449371,Trelawny,
Spicy Hill,Dumfries,Undirected,1,18.4585086,-77.5449371,Trelawny,
Hampden,West Green,Undirected,1,18.4401333,-77.7452445,Trelawny,
Hampden,Catherine Hall,Undirected,1,18.4401333,-77.7452445,Trelawny,
Hampden,Rose Heights,Undirected,1,18.4401333,-77.7452445,Trelawny,
Hampden,Down Town Montego Bay,Undirected,1,18.4401333,-77.7452445,Trelawny,
Hampden,Brandon Hill,Undirected,1,18.4401333,-77.7452445,Trelawny,
Orange Hill,Ramble,Undirected,1,18.2633333,-77.9897222,Westmoreland,
Orange Hill,Jericho,Undirected,1,18.2633333,-77.9897222,Westmoreland,
Orange Hill,Rock Spring,Undirected,1,18.2633333,-77.9897222,Westmoreland,
Orange Hill,Askenish,Undirected,1,18.2633333,-77.9897222,Westmoreland,
Orange Hill,Great Valley,Undirected,1,18.2633333,-77.9897222,Westmoreland,
Jerusalem,Logwood,Undirected,1,18.3269589,-78.2305758,Westmoreland,
Jerusalem,Cacoon,Undirected,1,18.3269589,-78.2305758,Westmoreland,
Jerusalem,Orange Bay,Undirected,1,18.3269589,-78.2305758,Westmoreland,
Jerusalem,Kingsvale,Undirected,1,18.3269589,-78.2305758,Westmoreland,
Jerusalem,Dias,Undirected,1,18.3269589,-78.2305758,Westmoreland,
Burnt Savannah,Logwood,Undirected,1,18.3166667,-78.1,Westmoreland,
Burnt Savannah,Cacoon,Undirected,1,18.3166667,-78.1,Westmoreland,
Burnt Savannah,Orange Bay,Undirected,1,18.3166667,-78.1,Westmoreland,
Burnt Savannah,Ramble,Undirected,1,18.3166667,-78.1,Westmoreland,
Burnt Savannah,Kingsvale,Undirected,1,18.3166667,-78.1,Westmoreland,
Haddo,Cacoon,Undirected,1,18.2925319,-78.0216792,Westmoreland,
Haddo,Ramble,Undirected,1,18.2925319,-78.0216792,Westmoreland,
Haddo,Kingsvale,Undirected,1,18.2925319,-78.0216792,Westmoreland,
Haddo,Dias,Undirected,1,18.2925319,-78.0216792,Westmoreland,
Haddo,Jericho,Undirected,1,18.2925319,-78.0216792,Westmoreland,
Savannah-la-mar Business Dist.,Logwood,Undirected,1,18.2259951,-78.1308761,Westmoreland,
Savannah-la-mar Business Dist.,Cacoon,Undirected,1,18.2259951,-78.1308761,Westmoreland,
Savannah-la-mar Business Dist.,Ramble,Undirected,1,18.2259951,-78.1308761,Westmoreland,
Savannah-la-mar Business Dist.,Kingsvale,Undirected,1,18.2259951,-78.1308761,Westmoreland,
Savannah-la-mar Business Dist.,Dias,Undirected,1,18.2259951,-78.1308761,Westmoreland,
Smithfield,Logwood,Undirected,1,18.2218772,-78.1077967,Westmoreland,
Smithfield,Cacoon,Undirected,1,18.2218772,-78.1077967,Westmoreland,
Smithfield,Ramble,Undirected,1,18.2218772,-78.1077967,Westmoreland,
Smithfield,Kingsvale,Undirected,1,18.2218772,-78.1077967,Westmoreland,
Smithfield,Dias,Undirected,1,18.2218772,-78.1077967,Westmoreland,
Georges Plain,Logwood,Undirected,1,18.2789542,-78.1421905,Westmoreland,
Georges Plain,Cacoon,Undirected,1,18.2789542,-78.1421905,Westmoreland,
Georges Plain,Orange Bay,Undirected,1,18.2789542,-78.1421905,Westmoreland,
Georges Plain,Ramble,Undirected,1,18.2789542,-78.1421905,Westmoreland,
Georges Plain,Kingsvale,Undirected,1,18.2789542,-78.1421905,Westmoreland,
Fort Williams,Logwood,Undirected,1,18.3055556,-78.0658333,Westmoreland,
Fort Williams,Cacoon,Undirected,1,18.3055556,-78.0658333,Westmoreland,
Fort Williams,Ramble,Undirected,1,18.3055556,-78.0658333,Westmoreland,
Fort Williams,Kingsvale,Undirected,1,18.3055556,-78.0658333,Westmoreland,
Fort Williams,Dias,Undirected,1,18.3055556,-78.0658333,Westmoreland,
Paul Island,Logwood,Undirected,1,18.2850216,-78.2528652,Westmoreland,
Paul Island,Cacoon,Undirected,1,18.2850216,-78.2528652,Westmoreland,
Paul Island,Orange Bay,Undirected,1,18.2850216,-78.2528652,Westmoreland,
Paul Island,Kingsvale,Undirected,1,18.2850216,-78.2528652,Westmoreland,
Paul Island,Dias,Undirected,1,18.2850216,-78.2528652,Westmoreland,
Town Head,Logwood,Undirected,1,18.3194548,-78.1396496,Westmoreland,
Town Head,Cacoon,Undirected,1,18.3194548,-78.1396496,Westmoreland,
Town Head,Orange Bay,Undirected,1,18.3194548,-78.1396496,Westmoreland,
Town Head,Ramble,Undirected,1,18.3194548,-78.1396496,Westmoreland,
Town Head,Kingsvale,Undirected,1,18.3194548,-78.1396496,Westmoreland,
Hertford,Logwood,Undirected,1,18.2582307,-78.0908651,Westmoreland,
Hertford,Cacoon,Undirected,1,18.2582307,-78.0908651,Westmoreland,
Hertford,Ramble,Undirected,1,18.2582307,-78.0908651,Westmoreland,
